Laser Power (dBm),Length of Segment 1 (Km),Q (dB),Compensation (%), fiberAeff_1, fiberAeff_2, fiberAlphadB_1, fiberAlphadB_2
-2,70,6.0344,80,250,112,0.16,0.158
-1,70,6.6774,80,250,112,0.16,0.158
0,70,7.2385,80,250,112,0.16,0.158
1,70,7.4703,80,250,112,0.16,0.158
2,70,7.5626,80,250,112,0.16,0.158
3,70,6.9825,80,250,112,0.16,0.158
4,70,6.2499,80,250,112,0.16,0.158
5,70,4.3747,80,250,112,0.16,0.158
-6,75,2.8165,80,250,112,0.16,0.158
-5,75,3.6648,80,250,112,0.16,0.158
-4,75,4.4598,80,250,112,0.16,0.158
-3,75,5.2976,80,250,112,0.16,0.158
-2,75,6.0312,80,250,112,0.16,0.158
-1,75,6.6507,80,250,112,0.16,0.158
0,75,7.2756,80,250,112,0.16,0.158
1,75,7.4409,80,250,112,0.16,0.158
2,75,7.4585,80,250,112,0.16,0.158
3,75,6.9465,80,250,112,0.16,0.158
4,75,6.2205,80,250,112,0.16,0.158
5,75,4.2855,80,250,112,0.16,0.158
-6,80,2.8356,80,250,112,0.16,0.158
-5,80,3.6763,80,250,112,0.16,0.158
-4,80,4.3903,80,250,112,0.16,0.158
-3,80,5.2299,80,250,112,0.16,0.158
-2,80,6.0198,80,250,112,0.16,0.158
-1,80,6.7376,80,250,112,0.16,0.158
0,80,7.2554,80,250,112,0.16,0.158
1,80,7.5725,80,250,112,0.16,0.158
2,80,7.4097,80,250,112,0.16,0.158
3,80,6.9918,80,250,112,0.16,0.158
4,80,6.164,80,250,112,0.16,0.158
5,80,5.2363,80,250,112,0.16,0.158
-6,85,2.8754,80,250,112,0.16,0.158
-5,85,3.5698,80,250,112,0.16,0.158
-4,85,4.3952,80,250,112,0.16,0.158
-3,85,5.2095,80,250,112,0.16,0.158
-2,85,6.0318,80,250,112,0.16,0.158
-1,85,6.716,80,250,112,0.16,0.158
0,85,7.2853,80,250,112,0.16,0.158
1,85,7.4822,80,250,112,0.16,0.158
2,85,7.5122,80,250,112,0.16,0.158
3,85,7.0903,80,250,112,0.16,0.158
4,85,6.4284,80,250,112,0.16,0.158
5,85,4.8574,80,250,112,0.16,0.158
-6,90,2.8014,80,250,112,0.16,0.158
-5,90,3.6447,80,250,112,0.16,0.158
-4,90,4.3809,80,250,112,0.16,0.158
-3,90,5.1795,80,250,112,0.16,0.158
-2,90,6.016,80,250,112,0.16,0.158
-1,90,6.6807,80,250,112,0.16,0.158
0,90,7.2227,80,250,112,0.16,0.158
1,90,7.4846,80,250,112,0.16,0.158
2,90,7.5062,80,250,112,0.16,0.158
3,90,7.0506,80,250,112,0.16,0.158
4,90,6.4145,80,250,112,0.16,0.158
5,90,5.2393,80,250,112,0.16,0.158
-6,95,2.7975,80,250,112,0.16,0.158
-5,95,3.6243,80,250,112,0.16,0.158
-4,95,4.3666,80,250,112,0.16,0.158
-3,95,5.1618,80,250,112,0.16,0.158
-2,95,5.9312,80,250,112,0.16,0.158
-1,95,6.6467,80,250,112,0.16,0.158
0,95,7.1732,80,250,112,0.16,0.158
1,95,7.5086,80,250,112,0.16,0.158
2,95,7.4178,80,250,112,0.16,0.158
3,95,6.9993,80,250,112,0.16,0.158
4,95,6.2226,80,250,112,0.16,0.158
5,95,4.8492,80,250,112,0.16,0.158
-6,100,2.7432,80,250,112,0.16,0.158
-5,100,3.5193,80,250,112,0.16,0.158
-4,100,4.352,80,250,112,0.16,0.158
-3,100,5.1574,80,250,112,0.16,0.158
-2,100,5.9374,80,250,112,0.16,0.158
-1,100,6.6259,80,250,112,0.16,0.158
0,100,7.2217,80,250,112,0.16,0.158
1,100,7.544,80,250,112,0.16,0.158
2,100,7.5244,80,250,112,0.16,0.158
3,100,7.1031,80,250,112,0.16,0.158
4,100,6.3013,80,250,112,0.16,0.158
5,100,5.1428,80,250,112,0.16,0.158
-6,0,3.0538,100,250,112,0.16,0.158
-5,0,3.8217,100,250,112,0.16,0.158
-4,0,4.4927,100,250,112,0.16,0.158
-3,0,5.2254,100,250,112,0.16,0.158
-2,0,5.7488,100,250,112,0.16,0.158
-1,0,5.9098,100,250,112,0.16,0.158
0,0,5.8303,100,250,112,0.16,0.158
1,0,4.2108,100,250,112,0.16,0.158
2,0,4.0798,100,250,112,0.16,0.158
3,0,2.5803,100,250,112,0.16,0.158
4,0,-0.065472,100,250,112,0.16,0.158
5,0,-2.6175,100,250,112,0.16,0.158
-6,5,3.0359,100,250,112,0.16,0.158
-5,5,3.8269,100,250,112,0.16,0.158
-4,5,4.5633,100,250,112,0.16,0.158
-3,5,5.3528,100,250,112,0.16,0.158
-2,5,5.88,100,250,112,0.16,0.158
-1,5,6.144,100,250,112,0.16,0.158
0,5,6.1553,100,250,112,0.16,0.158
1,5,5.1133,100,250,112,0.16,0.158
2,5,4.7312,100,250,112,0.16,0.158
3,5,3.3692,100,250,112,0.16,0.158
4,5,1.6749,100,250,112,0.16,0.158
5,5,-0.9974299999999999,100,250,112,0.16,0.158
-6,10,3.0462,100,250,112,0.16,0.158
-5,10,3.9064,100,250,112,0.16,0.158
-4,10,4.623,100,250,112,0.16,0.158
-3,10,5.3672,100,250,112,0.16,0.158
-2,10,5.8928,100,250,112,0.16,0.158
-1,10,6.3006,100,250,112,0.16,0.158
0,10,6.3274,100,250,112,0.16,0.158
1,10,6.1726,100,250,112,0.16,0.158
2,10,5.5714,100,250,112,0.16,0.158
3,10,3.9665,100,250,112,0.16,0.158
4,10,2.3937,100,250,112,0.16,0.158
5,10,0.42848,100,250,112,0.16,0.158
-6,15,3.0448,100,250,112,0.16,0.158
-5,15,3.8487,100,250,112,0.16,0.158
-4,15,4.582,100,250,112,0.16,0.158
-3,15,5.4492,100,250,112,0.16,0.158
-2,15,6.0503,100,250,112,0.16,0.158
-1,15,6.482,100,250,112,0.16,0.158
0,15,6.7276,100,250,112,0.16,0.158
1,15,6.5918,100,250,112,0.16,0.158
2,15,5.9239,100,250,112,0.16,0.158
3,15,5.1027,100,250,112,0.16,0.158
4,15,2.4058,100,250,112,0.16,0.158
5,15,0.80769,100,250,112,0.16,0.158
-6,20,3.089,100,250,112,0.16,0.158
-5,20,3.8773,100,250,112,0.16,0.158
-4,20,4.626,100,250,112,0.16,0.158
-3,20,5.436,100,250,112,0.16,0.158
-2,20,6.1144,100,250,112,0.16,0.158
-1,20,6.6725,100,250,112,0.16,0.158
0,20,6.8209,100,250,112,0.16,0.158
1,20,6.7942,100,250,112,0.16,0.158
2,20,6.4767,100,250,112,0.16,0.158
3,20,5.1987,100,250,112,0.16,0.158
4,20,3.6695,100,250,112,0.16,0.158
5,20,2.1273,100,250,112,0.16,0.158
-6,25,3.0075,100,250,112,0.16,0.158
-5,25,3.9023,100,250,112,0.16,0.158
-4,25,4.6692,100,250,112,0.16,0.158
-3,25,5.4998,100,250,112,0.16,0.158
-2,25,6.1706,100,250,112,0.16,0.158
-1,25,6.8374,100,250,112,0.16,0.158
0,25,7.0806,100,250,112,0.16,0.158
1,25,7.0477,100,250,112,0.16,0.158
2,25,6.5175,100,250,112,0.16,0.158
3,25,5.4482,100,250,112,0.16,0.158
4,25,4.1844,100,250,112,0.16,0.158
5,25,2.7089999999999996,100,250,112,0.16,0.158
-6,30,3.0019,100,250,112,0.16,0.158
-5,30,3.906,100,250,112,0.16,0.158
-4,30,4.7532,100,250,112,0.16,0.158
-3,30,5.4218,100,250,112,0.16,0.158
-2,30,6.2083,100,250,112,0.16,0.158
-1,30,6.7243,100,250,112,0.16,0.158
0,30,7.1479,100,250,112,0.16,0.158
1,30,7.1519,100,250,112,0.16,0.158
2,30,6.8931,100,250,112,0.16,0.158
3,30,6.0761,100,250,112,0.16,0.158
4,30,4.8502,100,250,112,0.16,0.158
5,30,3.4312,100,250,112,0.16,0.158
-6,35,3.0535,100,250,112,0.16,0.158
-5,35,3.8535,100,250,112,0.16,0.158
-4,35,4.7254,100,250,112,0.16,0.158
-3,35,5.4929,100,250,112,0.16,0.158
-2,35,6.16,100,250,112,0.16,0.158
-1,35,6.7476,100,250,112,0.16,0.158
0,35,7.2332,100,250,112,0.16,0.158
1,35,7.3554,100,250,112,0.16,0.158
2,35,7.0429,100,250,112,0.16,0.158
3,35,5.8256,100,250,112,0.16,0.158
4,35,5.3941,100,250,112,0.16,0.158
5,35,2.6533,100,250,112,0.16,0.158
-6,40,3.0316,100,250,112,0.16,0.158
-5,40,3.9038,100,250,112,0.16,0.158
-4,40,4.7114,100,250,112,0.16,0.158
-3,40,5.4779,100,250,112,0.16,0.158
-2,40,6.1626,100,250,112,0.16,0.158
-1,40,6.8753,100,250,112,0.16,0.158
0,40,7.2564,100,250,112,0.16,0.158
1,40,7.4155,100,250,112,0.16,0.158
2,40,7.2649,100,250,112,0.16,0.158
3,40,6.5785,100,250,112,0.16,0.158
4,40,5.6239,100,250,112,0.16,0.158
5,40,3.3644,100,250,112,0.16,0.158
-6,45,2.9789,100,250,112,0.16,0.158
-5,45,3.7953,100,250,112,0.16,0.158
-4,45,4.6848,100,250,112,0.16,0.158
-3,45,5.462999999999999,100,250,112,0.16,0.158
-2,45,6.2589,100,250,112,0.16,0.158
-1,45,6.9676,100,250,112,0.16,0.158
0,45,7.3892,100,250,112,0.16,0.158
1,45,7.4328,100,250,112,0.16,0.158
2,45,7.2907,100,250,112,0.16,0.158
3,45,6.7259,100,250,112,0.16,0.158
4,45,5.2418,100,250,112,0.16,0.158
5,45,4.7369,100,250,112,0.16,0.158
-6,50,3.0339,100,250,112,0.16,0.158
-5,50,3.7583,100,250,112,0.16,0.158
-4,50,4.707,100,250,112,0.16,0.158
-3,50,5.4758,100,250,112,0.16,0.158
-2,50,6.3027,100,250,112,0.16,0.158
-1,50,6.8949,100,250,112,0.16,0.158
0,50,7.5098,100,250,112,0.16,0.158
1,50,7.4846,100,250,112,0.16,0.158
2,50,7.4028,100,250,112,0.16,0.158
3,50,6.6701,100,250,112,0.16,0.158
4,50,6.0523,100,250,112,0.16,0.158
5,50,5.0274,100,250,112,0.16,0.158
-6,55,2.9455,100,250,112,0.16,0.158
-5,55,3.838,100,250,112,0.16,0.158
-4,55,4.6887,100,250,112,0.16,0.158
-3,55,5.3884,100,250,112,0.16,0.158
-2,55,6.2287,100,250,112,0.16,0.158
-1,55,6.9119,100,250,112,0.16,0.158
0,55,7.4316,100,250,112,0.16,0.158
1,55,7.5526,100,250,112,0.16,0.158
2,55,7.5576,100,250,112,0.16,0.158
3,55,6.9437,100,250,112,0.16,0.158
4,55,6.1203,100,250,112,0.16,0.158
5,55,4.8542,100,250,112,0.16,0.158
-6,60,2.9842,100,250,112,0.16,0.158
-5,60,3.821,100,250,112,0.16,0.158
-4,60,4.6475,100,250,112,0.16,0.158
-3,60,5.4339,100,250,112,0.16,0.158
-2,60,6.2817,100,250,112,0.16,0.158
-1,60,6.8611,100,250,112,0.16,0.158
0,60,7.3655,100,250,112,0.16,0.158
1,60,7.5122,100,250,112,0.16,0.158
2,60,7.5889,100,250,112,0.16,0.158
3,60,6.9965,100,250,112,0.16,0.158
4,60,6.154,100,250,112,0.16,0.158
5,60,4.7206,100,250,112,0.16,0.158
-6,65,3.0168,100,250,112,0.16,0.158
-5,65,3.8717,100,250,112,0.16,0.158
-4,65,4.6277,100,250,112,0.16,0.158
-3,65,5.4988,100,250,112,0.16,0.158
-2,65,6.1767,100,250,112,0.16,0.158
-1,65,6.8958,100,250,112,0.16,0.158
0,65,7.4834,100,250,112,0.16,0.158
1,65,7.6041,100,250,112,0.16,0.158
2,65,7.5914,100,250,112,0.16,0.158
3,65,7.1399,100,250,112,0.16,0.158
4,65,6.1322,100,250,112,0.16,0.158
5,65,3.8754,100,250,112,0.16,0.158
-6,70,2.9871,100,250,112,0.16,0.158
-5,70,3.755,100,250,112,0.16,0.158
-4,70,4.6575,100,250,112,0.16,0.158
-3,70,5.4673,100,250,112,0.16,0.158
-2,70,6.2465,100,250,112,0.16,0.158
-1,70,6.9092,100,250,112,0.16,0.158
0,70,7.4282,100,250,112,0.16,0.158
1,70,7.6848,100,250,112,0.16,0.158
2,70,7.4109,100,250,112,0.16,0.158
3,70,7.041,100,250,112,0.16,0.158
4,70,6.353,100,250,112,0.16,0.158
5,70,4.2875,100,250,112,0.16,0.158
-6,75,2.9373,100,250,112,0.16,0.158
-5,75,3.8125,100,250,112,0.16,0.158
-4,75,4.6342,100,250,112,0.16,0.158
-3,75,5.4266,100,250,112,0.16,0.158
-2,75,6.2596,100,250,112,0.16,0.158
-1,75,6.9593,100,250,112,0.16,0.158
0,75,7.4822,100,250,112,0.16,0.158
1,75,7.7388,100,250,112,0.16,0.158
2,75,7.6505,100,250,112,0.16,0.158
3,75,7.1489,100,250,112,0.16,0.158
4,75,6.2417,100,250,112,0.16,0.158
5,75,5.2981,100,250,112,0.16,0.158
-6,80,2.9174,100,250,112,0.16,0.158
-5,80,3.8019,100,250,112,0.16,0.158
-4,80,4.6325,100,250,112,0.16,0.158
-3,80,5.4103,100,250,112,0.16,0.158
-2,80,6.2069,100,250,112,0.16,0.158
-1,80,6.7994,100,250,112,0.16,0.158
0,80,7.5514,100,250,112,0.16,0.158
1,80,7.6781,100,250,112,0.16,0.158
2,80,7.6874,100,250,112,0.16,0.158
3,80,7.2206,100,250,112,0.16,0.158
4,80,6.3875,100,250,112,0.16,0.158
5,80,5.0787,100,250,112,0.16,0.158
-6,85,2.997,100,250,112,0.16,0.158
-5,85,3.8306,100,250,112,0.16,0.158
-4,85,4.5291,100,250,112,0.16,0.158
-3,85,5.4281,100,250,112,0.16,0.158
-2,85,6.2424,100,250,112,0.16,0.158
-1,85,6.9686,100,250,112,0.16,0.158
0,85,7.4305,100,250,112,0.16,0.158
1,85,7.6954,100,250,112,0.16,0.158
2,85,7.5688,100,250,112,0.16,0.158
3,85,7.1917,100,250,112,0.16,0.158
4,85,6.4218,100,250,112,0.16,0.158
5,85,5.3682,100,250,112,0.16,0.158
-6,90,2.997,100,250,112,0.16,0.158
-5,90,3.7368,100,250,112,0.16,0.158
-4,90,4.6157,100,250,112,0.16,0.158
-3,90,5.4302,100,250,112,0.16,0.158
-2,90,6.2294,100,250,112,0.16,0.158
-1,90,6.9065,100,250,112,0.16,0.158
0,90,7.487,100,250,112,0.16,0.158
1,90,7.772,100,250,112,0.16,0.158
2,90,7.6689,100,250,112,0.16,0.158
3,90,7.2575,100,250,112,0.16,0.158
4,90,6.4064,100,250,112,0.16,0.158
5,90,4.6252,100,250,112,0.16,0.158
-6,95,2.9259,100,250,112,0.16,0.158
-5,95,3.7788,100,250,112,0.16,0.158
-4,95,4.6084,100,250,112,0.16,0.158
-3,95,5.3994,100,250,112,0.16,0.158
-2,95,6.2389,100,250,112,0.16,0.158
-1,95,6.8664,100,250,112,0.16,0.158
0,95,7.4258,100,250,112,0.16,0.158
1,95,7.6702,100,250,112,0.16,0.158
2,95,7.7861,100,250,112,0.16,0.158
3,95,7.0815,100,250,112,0.16,0.158
4,95,6.5092,100,250,112,0.16,0.158
5,95,4.7536,100,250,112,0.16,0.158
-6,100,2.9008,100,250,112,0.16,0.158
-5,100,3.7583,100,250,112,0.16,0.158
-4,100,4.585,100,250,112,0.16,0.158
-3,100,5.343999999999999,100,250,112,0.16,0.158
-2,100,6.182,100,250,112,0.16,0.158
-1,100,6.8646,100,250,112,0.16,0.158
0,100,7.4479999999999995,100,250,112,0.16,0.158
1,100,7.7306,100,250,112,0.16,0.158
2,100,7.5244,100,250,112,0.16,0.158
3,100,7.156000000000001,100,250,112,0.16,0.158
4,100,6.4491,100,250,112,0.16,0.158
5,100,4.4573,100,250,112,0.16,0.158
